Fecha Nacimiento;Nivel Educativo;Completo Nivel Educativo;Idioma;
1989-10-25;Terciaria;Completó;Portugues;
1971-09-08;Secundaria;Completó;Inglés;
1971-09-08;Secundaria;Completó;Inglés;
1971-09-08;Secundaria;Completó;Inglés;
1971-09-08;Secundaria;Completó;Portugues;
1971-09-08;Secundaria;Completó;Portugues;
1971-09-08;Secundaria;Completó;Portugues;
1972-08-03;Terciaria;Completó;Inglés;
1967-10-01;Secundaria;Completó;Inglés;
1967-10-01;Secundaria;Completó;Inglés;
1967-10-01;Secundaria;Completó;Inglés;
1977-05-14;Terciaria;Completó;Inglés;
1977-05-14;Universitaria;En Curso;Inglés;
1977-05-14;Terciaria;Completó;Inglés;
1977-05-14;Universitaria;En Curso;Inglés;
1977-05-14;Terciaria;Completó;Inglés;
1977-05-14;Universitaria;En Curso;Inglés;
1977-05-14;Terciaria;Completó;Portugues;
1977-05-14;Universitaria;En Curso;Portugues;
1977-05-14;Terciaria;Completó;Portugues;
1977-05-14;Universitaria;En Curso;Portugues;
1977-05-14;Terciaria;Completó;Portugues;
1977-05-14;Universitaria;En Curso;Portugues;
1973-04-20;Secundaria;Completó;Inglés;
1973-04-20;Secundaria;Completó;Inglés;
1973-04-20;Secundaria;Completó;Inglés;
1991-03-27;Secundaria;Incompleto;Inglés;
1991-03-27;Secundaria;Incompleto;Inglés;
1991-03-27;Secundaria;Incompleto;Inglés;
1998-10-22;Terciaria;En Curso;Inglés;
1998-10-22;Terciaria;En Curso;Inglés;
1998-10-22;Terciaria;En Curso;Inglés;
1997-03-19;Secundaria;Completó;Inglés;
1997-03-19;Secundaria;Completó;Inglés;
1997-03-19;Secundaria;Completó;Inglés;
1990-09-20;Secundaria;Completó;Francés;
1990-09-20;Secundaria;Completó;Francés;
1990-09-20;Secundaria;Completó;Francés;
1990-09-20;Secundaria;Completó;Inglés;
1990-09-20;Secundaria;Completó;Inglés;
1990-09-20;Secundaria;Completó;Inglés;
1990-09-20;Secundaria;Completó;Portugues;
1990-09-20;Secundaria;Completó;Portugues;
1990-09-20;Secundaria;Completó;Portugues;
1990-03-20;Secundaria;Completó;Inglés;
1990-03-20;Secundaria;Completó;Inglés;
1995-06-12;Terciaria;Incompleto;Italiano;
1990-03-20;Secundaria;Completó;Inglés;
1995-06-12;Terciaria;Incompleto;Italiano;
1995-06-12;Terciaria;Incompleto;Italiano;
1997-04-30;Secundaria;Completó;Inglés;
1997-04-30;Secundaria;Completó;Inglés;
1997-04-30;Secundaria;Completó;Inglés;
1973-03-27;Secundaria;Completó;Inglés;
1973-03-27;Secundaria;Completó;Inglés;
1973-03-27;Secundaria;Completó;Inglés;
1993-08-13;Secundaria;Completó;Inglés;
1993-08-13;Secundaria;Completó;Inglés;
1993-08-13;Secundaria;Completó;Inglés;
1997-03-25;Secundaria;Completó;Inglés;
1997-03-25;Universitaria;En Curso;Inglés;
1997-03-25;Secundaria;Completó;Inglés;
1997-03-25;Universitaria;En Curso;Inglés;
1997-03-25;Secundaria;Completó;Inglés;
1997-03-25;Universitaria;En Curso;Inglés;
1997-03-25;Secundaria;Completó;Italiano;
1997-03-25;Universitaria;En Curso;Italiano;
1997-03-25;Secundaria;Completó;Italiano;
1997-03-25;Universitaria;En Curso;Italiano;
1997-03-25;Secundaria;Completó;Italiano;
1997-03-25;Universitaria;En Curso;Italiano;
1997-03-25;Secundaria;Completó;Portugues;
1997-03-25;Universitaria;En Curso;Portugues;
1997-03-25;Secundaria;Completó;Portugues;
1997-03-25;Universitaria;En Curso;Portugues;
1997-03-25;Secundaria;Completó;Portugues;
1997-03-25;Universitaria;En Curso;Portugues;
1995-03-08;Terciaria;Incompleto;Inglés;
1995-03-08;Terciaria;Incompleto;Inglés;
1995-03-08;Terciaria;Incompleto;Inglés;
1988-02-21;Secundaria;Incompleto;Inglés;
1988-02-21;Secundaria;Incompleto;Inglés;
1988-02-21;Secundaria;Incompleto;Inglés;
1984-04-12;Universitaria;Completó;Inglés;
1984-04-12;Universitaria;Completó;Inglés;
1990-03-17;Terciaria;Incompleto;Inglés;
1990-03-17;Terciaria;Completó;Inglés;
1990-03-17;Terciaria;Incompleto;Inglés;
1990-03-17;Terciaria;Completó;Inglés;
1990-03-17;Terciaria;Incompleto;Inglés;
1990-03-17;Terciaria;Completó;Inglés;
1984-11-07;Secundaria;Completó;Inglés;
1984-11-07;Secundaria;Completó;Inglés;
1984-11-07;Secundaria;Completó;Inglés;
1982-08-09;Primaria;Completó;Inglés;
1982-08-09;Secundaria;Completó;Inglés;
1982-08-09;Terciaria;Completó;Inglés;
1982-08-09;Primaria;Completó;Inglés;
1982-08-09;Secundaria;Completó;Inglés;
1982-08-09;Terciaria;Completó;Inglés;
1982-08-09;Primaria;Completó;Inglés;
1982-08-09;Secundaria;Completó;Inglés;
1982-08-09;Terciaria;Completó;Inglés;
1982-08-09;Primaria;Completó;Portugues;
1982-08-09;Secundaria;Completó;Portugues;
1982-08-09;Terciaria;Completó;Portugues;
1982-08-09;Primaria;Completó;Portugues;
1982-08-09;Secundaria;Completó;Portugues;
1982-08-09;Terciaria;Completó;Portugues;
1982-08-09;Primaria;Completó;Portugues;
1982-08-09;Secundaria;Completó;Portugues;
1982-08-09;Terciaria;Completó;Portugues;
1997-12-25;Secundaria;Incompleto;Inglés;
1997-12-25;Secundaria;Incompleto;Inglés;
1997-12-25;Secundaria;Incompleto;Inglés;
1989-08-04;Secundaria;Incompleto;Inglés;
1981-03-01;Universitaria;Incompleto;Francés;
1981-03-01;Universitaria;Incompleto;Francés;
1981-03-01;Universitaria;Incompleto;Francés;
1981-03-01;Universitaria;Incompleto;Inglés;
1981-03-01;Universitaria;Incompleto;Inglés;
1981-03-01;Universitaria;Incompleto;Inglés;
1998-03-11;Secundaria;Completó;Inglés;
1998-03-11;Secundaria;Completó;Inglés;
1998-03-11;Secundaria;Completó;Inglés;
1988-07-28;Terciaria;Incompleto;Inglés;
1988-07-28;Terciaria;Incompleto;Inglés;
1988-07-28;Terciaria;Incompleto;Inglés;
1988-07-28;Terciaria;Incompleto;Portugues;
1988-07-28;Terciaria;Incompleto;Portugues;
1988-07-28;Terciaria;Incompleto;Portugues;
1981-02-03;Secundaria;Completó;Francés;
1981-02-03;Secundaria;Completó;Inglés;
1981-02-03;Secundaria;Completó;Inglés;
1987-09-05;Universitaria;Incompleto;Inglés;
1987-09-05;Universitaria;Incompleto;Inglés;
1987-09-05;Universitaria;Incompleto;Inglés;
1972-07-11;Secundaria;Incompleto;Portugues;
1972-07-11;Secundaria;Incompleto;Portugues;
1972-07-11;Secundaria;Incompleto;Portugues;
1986-07-25;Universitaria;Completó;Inglés;
1986-07-25;Universitaria;Completó;Inglés;
1986-07-25;Universitaria;Completó;Inglés;
1986-07-25;Universitaria;Completó;Italiano;
1986-07-25;Universitaria;Completó;Italiano;
1986-07-25;Universitaria;Completó;Italiano;
1996-03-09;Secundaria;Incompleto;Inglés;
1996-03-09;Secundaria;Incompleto;Inglés;
1996-03-09;Secundaria;Incompleto;Inglés;
1984-04-12;Universitaria;Completó;Inglés;
1998-05-04;Secundaria;Completó;Inglés;
1998-05-04;Secundaria;Completó;Inglés;
1998-05-04;Secundaria;Completó;Inglés;
1998-05-04;Secundaria;Completó;Portugues;
1998-05-04;Secundaria;Completó;Portugues;
1998-05-04;Secundaria;Completó;Portugues;
1993-10-06;Secundaria;Completó;Inglés;
1993-10-06;Secundaria;Completó;Inglés;
1990-11-28;Secundaria;Completó;Inglés;
1990-11-28;Secundaria;Completó;Inglés;
1990-11-28;Secundaria;Completó;Inglés;
1993-01-02;Secundaria;Completó;Inglés;
1993-01-02;Universitaria;Incompleto;Inglés;
1993-01-02;Secundaria;Completó;Inglés;
1993-01-02;Universitaria;Incompleto;Inglés;
1993-01-02;Secundaria;Completó;Inglés;
1993-01-02;Universitaria;Incompleto;Inglés;
1993-01-02;Secundaria;Completó;Portugues;
1993-01-02;Universitaria;Incompleto;Portugues;
1993-01-02;Secundaria;Completó;Portugues;
1993-01-02;Universitaria;Incompleto;Portugues;
1993-01-02;Secundaria;Completó;Portugues;
1993-01-02;Universitaria;Incompleto;Portugues;
1998-10-16;Secundaria;Incompleto;Inglés;
1998-10-16;Secundaria;Incompleto;Inglés;
1998-10-16;Secundaria;Incompleto;Inglés;
1986-09-21;Universitaria;Completó;Inglés;
1986-09-21;Terciaria;Completó;Inglés;
1986-09-21;Universitaria;Completó;Inglés;
1986-09-21;Terciaria;Completó;Inglés;
1986-09-21;Universitaria;Completó;Inglés;
1986-09-21;Terciaria;Completó;Inglés;
1986-09-21;Universitaria;Completó;Portugues;
1986-09-21;Terciaria;Completó;Portugues;
1986-09-21;Universitaria;Completó;Portugues;
1986-09-21;Terciaria;Completó;Portugues;
1986-09-21;Universitaria;Completó;Portugues;
1986-09-21;Terciaria;Completó;Portugues;
1986-06-22;Secundaria;Completó;Inglés;
1986-06-22;Secundaria;Completó;Inglés;
1986-06-22;Secundaria;Completó;Inglés;
1975-01-05;Secundaria;Completó;Inglés;
1975-01-05;Secundaria;Completó;Inglés;
1975-01-05;Secundaria;Completó;Inglés;
1992-03-05;Terciaria;Completó;Inglés;
1992-03-05;Terciaria;Completó;Inglés;
1992-03-05;Terciaria;Completó;Inglés;
1976-05-25;Universitaria;En Curso;Inglés;
1976-05-25;Universitaria;En Curso;Inglés;
1976-05-25;Universitaria;En Curso;Inglés;
1994-05-23;Secundaria;En Curso;Inglés;
1994-05-23;Secundaria;En Curso;Inglés;
1994-05-23;Secundaria;En Curso;Inglés;
1977-03-14;Universitaria;Completó;Inglés;
1977-03-14;Universitaria;Completó;Inglés;
1977-03-14;Universitaria;Completó;Inglés;
1977-03-14;Universitaria;Completó;Italiano;
1977-03-14;Universitaria;Completó;Italiano;
1977-03-14;Universitaria;Completó;Italiano;
1998-02-27;Terciaria;En Curso;Inglés;
1998-02-27;Terciaria;En Curso;Inglés;
1998-02-27;Terciaria;En Curso;Inglés;
1978-01-09;Terciaria;Incompleto;Inglés;
1978-01-09;Terciaria;Incompleto;Inglés;
1995-05-08;Secundaria;Completó;Inglés;
1978-01-09;Terciaria;Incompleto;Inglés;
1995-05-08;Secundaria;Completó;Inglés;
1995-05-08;Secundaria;Completó;Inglés;
1989-10-18;Secundaria;Completó;Inglés;
1989-10-18;Secundaria;Completó;Inglés;
1994-01-14;Terciaria;Completó;Portugues;
1994-01-14;Terciaria;Completó;Portugues;
1994-01-14;Terciaria;Completó;Portugues;
1994-01-14;Terciaria;Completó;Portugues;
1994-01-14;Terciaria;Completó;Portugues;
1994-01-14;Terciaria;Completó;Portugues;
1980-01-01;Terciaria;Incompleto;Chino;
1980-01-01;Terciaria;Incompleto;Chino;
1980-01-01;Terciaria;Incompleto;Chino;
1980-01-01;Terciaria;Incompleto;Inglés;
1980-01-01;Terciaria;Incompleto;Inglés;
1980-01-01;Terciaria;Incompleto;Inglés;
1981-01-12;Secundaria;Completó;Portugues;
1981-01-12;Secundaria;Completó;Portugues;
1981-01-12;Secundaria;Completó;Portugues;
1978-05-17;Universitaria;Incompleto;Inglés;
1978-05-17;Universitaria;Incompleto;Inglés;
1978-05-17;Universitaria;Incompleto;Inglés;
1994-07-04;Secundaria;Completó;Portugues;
1994-07-04;Secundaria;Completó;Portugues;
1994-07-04;Secundaria;Completó;Portugues;
1993-09-11;Secundaria;Completó;Inglés;
1993-09-11;Secundaria;Completó;Inglés;
1993-09-11;Secundaria;Completó;Inglés;
1971-04-03;Terciaria;Completó;Aleman;
1971-04-03;Terciaria;Completó;Aleman;
1971-04-03;Terciaria;Completó;Aleman;
1971-04-03;Terciaria;Completó;Inglés;
1971-04-03;Terciaria;Completó;Inglés;
1971-04-03;Terciaria;Completó;Francés;
1998-02-11;Secundaria;En Curso;Inglés;
1998-02-11;Secundaria;En Curso;Inglés;
1998-02-11;Secundaria;En Curso;Inglés;
1994-02-10;Universitaria;Completó;Inglés;
1994-02-10;Universitaria;Completó;Inglés;
1994-02-10;Universitaria;Completó;Inglés;
1979-02-22;Universitaria;Incompleto;Inglés;
1979-02-22;Universitaria;Incompleto;Inglés;
1979-02-22;Universitaria;Incompleto;Inglés;
1989-05-10;Universitaria;Completó;Inglés;
1989-05-10;Universitaria;Completó;Inglés;
1989-05-10;Universitaria;Completó;Inglés;
1993-03-04;Terciaria;Incompleto;Inglés;
1993-03-04;Terciaria;Incompleto;Inglés;
1993-03-04;Terciaria;Incompleto;Inglés;
1992-07-01;Secundaria;Completó;Inglés;
1992-07-01;Secundaria;Completó;Inglés;
1992-07-01;Secundaria;Completó;Inglés;
1984-01-22;Secundaria;Completó;Aleman;
1984-01-22;Universitaria;Completó;Aleman;
1984-01-22;Secundaria;Completó;Aleman;
1984-01-22;Universitaria;Completó;Aleman;
1996-06-04;Universitaria;En Curso;Inglés;
1996-06-04;Universitaria;En Curso;Inglés;
1984-01-22;Secundaria;Completó;Aleman;
1984-01-22;Universitaria;Completó;Aleman;
1996-06-04;Universitaria;En Curso;Inglés;
1984-01-22;Secundaria;Completó;Inglés;
1984-01-22;Universitaria;Completó;Inglés;
1984-01-22;Secundaria;Completó;Inglés;
1984-01-22;Universitaria;Completó;Inglés;
1984-01-22;Secundaria;Completó;Inglés;
1984-01-22;Universitaria;Completó;Inglés;
1977-06-08;Secundaria;Completó;Inglés;
1977-06-08;Secundaria;Completó;Inglés;
1977-06-08;Secundaria;Completó;Inglés;
1995-07-04;Universitaria;Incompleto;Inglés;
1995-07-04;Universitaria;Incompleto;Inglés;
1995-07-04;Universitaria;Incompleto;Inglés;
1986-04-26;Secundaria;Completó;Inglés;
1986-04-26;Terciaria;En Curso;Inglés;
1986-04-26;Secundaria;Completó;Inglés;
1986-04-26;Terciaria;En Curso;Inglés;
1986-04-26;Secundaria;Completó;Inglés;
1986-04-26;Terciaria;En Curso;Inglés;
1952-10-20;Universitaria;Completó;Inglés;
1952-10-20;Universitaria;Completó;Inglés;
1952-10-20;Universitaria;Completó;Inglés;
1996-07-06;Secundaria;Completó;Portugues;
1996-07-06;Secundaria;Completó;Portugues;
1996-07-06;Secundaria;Completó;Portugues;
1996-07-06;Secundaria;Completó;Inglés;
1996-07-06;Secundaria;Completó;Inglés;
1996-07-06;Secundaria;Completó;Inglés;
1978-03-07;Universitaria;Incompleto;Inglés;
1978-03-07;Universitaria;Incompleto;Inglés;
1978-03-07;Universitaria;Incompleto;Inglés;
1992-12-01;Secundaria;Incompleto;Inglés;
1992-12-01;Secundaria;Incompleto;Inglés;
1992-12-01;Secundaria;Incompleto;Inglés;
1994-08-17;Universitaria;Incompleto;Inglés;
1994-08-17;Universitaria;Incompleto;Inglés;
1994-08-17;Universitaria;Incompleto;Inglés;
1994-08-17;Universitaria;Incompleto;Portugues;
1994-08-17;Universitaria;Incompleto;Portugues;
1994-08-17;Universitaria;Incompleto;Portugues;
1998-09-04;Secundaria;Completó;Inglés;
1998-09-04;Secundaria;Completó;Inglés;
1998-09-04;Secundaria;Completó;Inglés;
1996-06-04;Secundaria;Incompleto;Inglés;
1996-06-04;Secundaria;Incompleto;Inglés;
1996-06-04;Secundaria;Incompleto;Inglés;
1998-08-25;Universitaria;En Curso;Inglés;
1998-08-25;Universitaria;En Curso;Inglés;
1998-08-25;Universitaria;En Curso;Inglés;
1983-06-22;Secundaria;Completó;Inglés;
1983-06-22;Universitaria;Incompleto;Inglés;
1983-06-22;Secundaria;Completó;Inglés;
1983-06-22;Universitaria;Incompleto;Inglés;
1983-06-22;Secundaria;Completó;Inglés;
1983-06-22;Universitaria;Incompleto;Inglés;
1961-10-06;Secundaria;Completó;Inglés;
1961-10-06;Secundaria;Completó;Francés;
1976-04-09;Secundaria;Completó;Portugues;
1976-04-09;Terciaria;Completó;Portugues;
1976-04-09;Secundaria;Completó;Portugues;
1976-04-09;Terciaria;Completó;Portugues;
1976-04-09;Secundaria;Completó;Inglés;
1976-04-09;Terciaria;Completó;Inglés;
1976-04-09;Secundaria;Completó;Inglés;
1976-04-09;Terciaria;Completó;Inglés;
1976-04-09;Secundaria;Completó;Inglés;
1976-04-09;Terciaria;Completó;Inglés;
1976-04-09;Secundaria;Completó;Aleman;
1976-04-09;Terciaria;Completó;Aleman;
1976-04-09;Secundaria;Completó;Aleman;
1976-04-09;Terciaria;Completó;Aleman;
1976-04-09;Secundaria;Completó;Aleman;
1976-04-09;Terciaria;Completó;Aleman;
1982-09-04;Universitaria;En Curso;Inglés;
1982-09-04;Universitaria;En Curso;Inglés;
1982-09-04;Universitaria;En Curso;Inglés;
1998-08-04;Secundaria;En Curso;Inglés;
1998-08-04;Secundaria;En Curso;Inglés;
1998-08-04;Secundaria;En Curso;Inglés;
1993-11-17;Secundaria;Incompleto;Inglés;
1993-11-17;Secundaria;Incompleto;Inglés;
1993-11-17;Secundaria;Incompleto;Inglés;
1981-11-23;Terciaria;Completó;Inglés;
1981-11-23;Terciaria;Completó;Inglés;
1981-11-23;Terciaria;Completó;Inglés;
1996-02-08;Secundaria;Completó;Francés;
1996-02-08;Universitaria;En Curso;Francés;
1996-02-08;Secundaria;Completó;Francés;
1996-02-08;Universitaria;En Curso;Francés;
1996-02-08;Secundaria;Completó;Francés;
1996-02-08;Universitaria;En Curso;Francés;
1996-02-08;Secundaria;Completó;Inglés;
1996-02-08;Universitaria;En Curso;Inglés;
1996-02-08;Secundaria;Completó;Inglés;
1996-02-08;Universitaria;En Curso;Inglés;
1996-02-08;Secundaria;Completó;Inglés;
1996-02-08;Universitaria;En Curso;Inglés;
1996-02-08;Secundaria;Completó;Portugues;
1996-02-08;Universitaria;En Curso;Portugues;
1996-02-08;Secundaria;Completó;Portugues;
1996-02-08;Universitaria;En Curso;Portugues;
1996-02-08;Secundaria;Completó;Portugues;
1996-02-08;Universitaria;En Curso;Portugues;
1995-11-20;Secundaria;Completó;Inglés;
1995-11-20;Universitaria;En Curso;Inglés;
1995-11-20;Secundaria;Completó;Inglés;
1995-11-20;Universitaria;En Curso;Inglés;
1995-11-20;Secundaria;Completó;Inglés;
1995-11-20;Universitaria;En Curso;Inglés;
1995-11-20;Secundaria;Completó;Portugues;
1995-11-20;Universitaria;En Curso;Portugues;
1995-11-20;Secundaria;Completó;Portugues;
1995-11-20;Universitaria;En Curso;Portugues;
1995-11-20;Secundaria;Completó;Portugues;
1995-11-20;Universitaria;En Curso;Portugues;
1965-09-24;Secundaria;Completó;Inglés;
1965-09-24;Secundaria;Completó;Inglés;
1965-09-24;Secundaria;Completó;Inglés;
1994-06-16;Secundaria;Incompleto;Inglés;
1994-06-16;Secundaria;Incompleto;Inglés;
1991-04-29;Posgrado;En Curso;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Posgrado;En Curso;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Posgrado;En Curso;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Universitaria;Completó;Inglés;
1991-04-29;Posgrado;En Curso;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1991-04-29;Posgrado;En Curso;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1991-04-29;Posgrado;En Curso;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1991-04-29;Universitaria;Completó;Italiano;
1997-05-28;Secundaria;Completó;Inglés;
1997-05-28;Secundaria;Completó;Inglés;
1997-05-28;Secundaria;Completó;Inglés;
1997-04-21;Secundaria;Completó;Inglés;
1997-04-21;Universitaria;En Curso;Inglés;
1997-04-21;Secundaria;Completó;Inglés;
1997-04-21;Universitaria;En Curso;Inglés;
1997-04-21;Secundaria;Completó;Inglés;
1997-04-21;Universitaria;En Curso;Inglés;
1996-08-07;Secundaria;Completó;Portugues;
1996-08-07;Terciaria;En Curso;Portugues;
1996-08-07;Secundaria;Completó;Portugues;
1996-08-07;Terciaria;En Curso;Portugues;
1996-08-07;Secundaria;Completó;Portugues;
1996-08-07;Terciaria;En Curso;Portugues;
1997-07-10;Secundaria;Completó;Inglés;
1997-07-10;Secundaria;Completó;Inglés;
1997-07-10;Secundaria;Completó;Inglés;
1995-04-05;Secundaria;En Curso;Inglés;
1995-04-05;Secundaria;En Curso;Inglés;
1995-04-05;Secundaria;En Curso;Inglés;
1991-07-09;Secundaria;Completó;Inglés;
1991-07-09;Terciaria;Completó;Inglés;
1991-07-09;Secundaria;Completó;Inglés;
1991-07-09;Terciaria;Completó;Inglés;
1991-07-09;Secundaria;Completó;Inglés;
1991-07-09;Terciaria;Completó;Inglés;
1996-04-24;Primaria;Completó;Inglés;
1996-04-24;Secundaria;Completó;Inglés;
1996-04-24;Primaria;Completó;Inglés;
1996-04-24;Secundaria;Completó;Inglés;
1996-04-24;Primaria;Completó;Inglés;
1996-04-24;Secundaria;Completó;Inglés;
1993-12-08;Secundaria;Incompleto;Inglés;
1993-12-08;Secundaria;Incompleto;Inglés;
1993-12-08;Secundaria;Incompleto;Inglés;
1983-04-25;Secundaria;Completó;Inglés;
1983-04-25;Secundaria;Completó;Inglés;
1983-04-25;Secundaria;Completó;Inglés;
1976-03-01;Secundaria;Incompleto;Inglés;
1976-03-01;Secundaria;Incompleto;Inglés;
1976-03-01;Secundaria;Incompleto;Inglés;
1997-03-28;Secundaria;Incompleto;Inglés;
1997-03-28;Secundaria;Incompleto;Inglés;
1997-03-28;Secundaria;Incompleto;Inglés;
1991-05-31;Secundaria;Completó;Portugues;
1991-05-31;Secundaria;Completó;Portugues;
1991-05-31;Secundaria;Completó;Portugues;
1982-05-13;Universitaria;Incompleto;Inglés;
1982-05-13;Universitaria;Incompleto;Inglés;
1982-05-13;Universitaria;Incompleto;Inglés;
1982-05-13;Universitaria;Incompleto;Portugues;
1982-05-13;Universitaria;Incompleto;Portugues;
1982-05-13;Universitaria;Incompleto;Portugues;
1981-01-09;Secundaria;Incompleto;Inglés;
1981-01-09;Secundaria;Incompleto;Inglés;
1981-01-09;Secundaria;Incompleto;Inglés;
1981-01-09;Secundaria;Incompleto;Portugues;
1981-01-09;Secundaria;Incompleto;Portugues;
1981-01-09;Secundaria;Incompleto;Portugues;
1994-01-05;Secundaria;Completó;Inglés;
1994-01-05;Terciaria;Incompleto;Inglés;
1994-01-05;Secundaria;Completó;Inglés;
1994-01-05;Terciaria;Incompleto;Inglés;
1994-01-05;Secundaria;Completó;Inglés;
1994-01-05;Terciaria;Incompleto;Inglés;
1978-05-22;Primaria;Completó;Inglés;
1978-05-22;Secundaria;Incompleto;Inglés;
1978-05-22;Primaria;Completó;Inglés;
1978-05-22;Secundaria;Incompleto;Inglés;
1978-05-22;Primaria;Completó;Inglés;
1978-05-22;Secundaria;Incompleto;Inglés;
1978-05-22;Primaria;Completó;Portugues;
1978-05-22;Secundaria;Incompleto;Portugues;
1978-05-22;Primaria;Completó;Portugues;
1978-05-22;Secundaria;Incompleto;Portugues;
1978-05-22;Primaria;Completó;Portugues;
1978-05-22;Secundaria;Incompleto;Portugues;
1995-04-22;Secundaria;Completó;Inglés;
1995-04-22;Secundaria;Completó;Inglés;
1995-04-22;Secundaria;Completó;Inglés;
1995-02-07;Secundaria;En Curso;Inglés;
1995-02-07;Secundaria;En Curso;Inglés;
1995-02-07;Secundaria;En Curso;Inglés;
1995-02-07;Secundaria;En Curso;Portugues;
1995-02-07;Secundaria;En Curso;Portugues;
1995-02-07;Secundaria;En Curso;Portugues;
1997-07-16;Secundaria;En Curso;Inglés;
1997-07-16;Secundaria;En Curso;Inglés;
1997-07-16;Secundaria;En Curso;Inglés;
1987-05-30;Terciaria;Completó;Inglés;
1987-05-30;Terciaria;Completó;Inglés;
1987-05-30;Terciaria;Completó;Inglés;
1996-12-10;Secundaria;En Curso;Inglés;
1990-10-17;Secundaria;Completó;Portugues;
1990-10-17;Secundaria;Completó;Portugues;
1990-10-17;Secundaria;Completó;Portugues;
1999-03-23;Secundaria;Completó;Inglés;
1999-03-23;Secundaria;Completó;Inglés;
1999-03-23;Secundaria;Completó;Inglés;
1987-04-06;Secundaria;Incompleto;Inglés;
1987-04-06;Secundaria;Incompleto;Inglés;
1987-04-06;Secundaria;Incompleto;Inglés;
1977-10-29;Secundaria;Completó;Inglés;
1977-10-29;Terciaria;Completó;Inglés;
1986-09-12;Terciaria;Completó;Inglés;
1986-09-12;Universitaria;Completó;Inglés;
1986-09-12;Terciaria;Completó;Inglés;
1986-09-12;Universitaria;Completó;Inglés;
1986-09-12;Terciaria;Completó;Inglés;
1986-09-12;Universitaria;Completó;Inglés;
1994-01-10;Secundaria;Incompleto;Inglés;
1994-01-10;Secundaria;Incompleto;Inglés;
1994-01-10;Secundaria;Incompleto;Inglés;
1993-09-17;Secundaria;Completó;Inglés;
1993-09-17;Terciaria;En Curso;Inglés;
1993-09-17;Secundaria;Completó;Inglés;
1993-09-17;Terciaria;En Curso;Inglés;
1997-08-09;Secundaria;Incompleto;Inglés;
1997-08-09;Secundaria;Incompleto;Inglés;
1997-08-09;Secundaria;Incompleto;Inglés;
1994-03-14;Secundaria;Completó;Inglés;
1994-03-14;Universitaria;En Curso;Inglés;
1994-03-14;Secundaria;Completó;Inglés;
1994-03-14;Universitaria;En Curso;Inglés;
1994-03-14;Secundaria;Completó;Inglés;
1994-03-14;Universitaria;En Curso;Inglés;
1973-10-17;Terciaria;Incompleto;Francés;
1973-10-17;Terciaria;Incompleto;Francés;
1973-10-17;Terciaria;Incompleto;Francés;
1973-10-17;Terciaria;Incompleto;Inglés;
1973-10-17;Terciaria;Incompleto;Inglés;
1973-10-17;Terciaria;Incompleto;Inglés;
1964-09-09;Terciaria;Incompleto;Inglés;
1964-09-09;Terciaria;Incompleto;Inglés;
1964-09-09;Terciaria;Incompleto;Inglés;
1985-04-23;Primaria;Completó;Inglés;
1985-04-23;Primaria;Completó;Inglés;
1985-04-23;Primaria;Completó;Inglés;
1990-06-27;Secundaria;Completó;Inglés;
1990-06-27;Secundaria;Completó;Inglés;
1990-06-27;Secundaria;Completó;Inglés;
1990-06-27;Secundaria;Completó;Portugues;
1990-06-27;Secundaria;Completó;Portugues;
1990-06-27;Secundaria;Completó;Portugues;
1995-04-19;Primaria;Completó;Inglés;
1995-04-19;Secundaria;Completó;Inglés;
1995-04-19;Primaria;Completó;Inglés;
1995-04-19;Secundaria;Completó;Inglés;
1995-04-19;Primaria;Completó;Portugues;
1995-04-19;Secundaria;Completó;Portugues;
1995-04-19;Primaria;Completó;Portugues;
1995-04-19;Secundaria;Completó;Portugues;
1992-03-28;Secundaria;Completó;Inglés;
1992-03-28;Secundaria;Completó;Inglés;
1992-03-28;Secundaria;Completó;Inglés;
1995-08-20;Secundaria;Incompleto;Inglés;
1995-08-20;Secundaria;Incompleto;Inglés;
1995-08-20;Secundaria;Incompleto;Inglés;
1968-12-02;Terciaria;En Curso;Inglés;
1968-12-02;Terciaria;En Curso;Inglés;
1968-12-02;Terciaria;En Curso;Inglés;
1968-12-02;Terciaria;En Curso;Francés;
1968-12-02;Terciaria;En Curso;Francés;
1968-12-02;Terciaria;En Curso;Francés;
1990-07-14;Secundaria;Completó;Inglés;
1990-07-14;Primaria;Completó;Inglés;
1990-07-14;Secundaria;Completó;Inglés;
1990-07-14;Primaria;Completó;Inglés;
1995-07-05;Secundaria;En Curso;Inglés;
1995-07-05;Secundaria;En Curso;Inglés;
1995-07-05;Secundaria;En Curso;Inglés;
1997-07-31;Secundaria;Incompleto;Inglés;
1997-07-31;Secundaria;Incompleto;Inglés;
1997-07-31;Secundaria;Incompleto;Inglés;
1997-07-31;Secundaria;Incompleto;Portugues;
1997-07-31;Secundaria;Incompleto;Portugues;
